1042,671,899,14262,4945
1042,672,901,14282,4955
1047,661,902,14296,4960
1043,670,903,14307,4965
1044,668,905,14329,4979
1044,667,907,14346,4989
1044,666,909,14371,4998
1047,661,923,14522,5073
1043,672,928,14579,5100
777,566,968,15014,5318
681,535,970,15035,5332
662,503,980,15155,5386
681,505,981,15164,5393
691,507,982,15176,5400
680,540,1007,15447,5538
675,549,1008,15461,5543
672,547,1009,15472,5548
671,549,1058,15997,5813
671,549,1059,16010,5819
682,517,1064,16064,5846
694,470,1065,16074,5850
702,491,1066,16083,5856
721,598,1070,16130,5878
713,623,1071,16139,5883
711,599,1072,16151,5889
710,588,1073,16161,5894
711,583,1074,16169,5900
711,581,1075,16180,5905
710,580,1076,16192,5909
713,578,1077,16201,5915
717,578,1078,16215,5920
717,578,1079,16225,5926
716,577,1080,16234,5932
714,576,1081,16245,5937
715,576,1082,16257,5942
715,577,1083,16270,5948
713,578,1084,16278,5954
712,578,1085,16288,5960
716,575,1086,16299,5964
719,571,1087,16310,5969
719,570,1088,16321,5974
719,570,1089,16334,5980
719,570,1090,16348,5986
723,569,1091,16355,5992
734,564,1092,16368,5998
788,557,1093,16377,6003
849,570,1094,16391,6009
867,574,1095,16399,6013
911,629,1096,16410,6020
953,689,1097,16419,6024
966,706,1098,16431,6030
1007,703,1099,16443,6035
1029,687,1100,16452,6039
954,594,1104,16497,6063
806,570,1105,16509,6070
739,557,1106,16523,6074
718,554,1107,16530,6080
715,554,1108,16542,6086
718,556,1109,16555,6090
723,558,1110,16566,6095
728,559,1111,16577,6102
1097,683,1112,16589,6107
864,603,1113,16600,6113
775,574,1114,16608,6119
741,562,1115,16620,6125
730,558,1116,16632,6129
728,556,1117,16646,6134
711,523,1195,17532,6576
709,513,1196,17544,6581
710,510,1197,17556,6588
711,509,1198,17570,6594
722,517,1201,17604,6610
717,506,1202,17612,6618
679,536,1204,17633,6627
694,509,1205,17648,6634
744,453,1206,17657,6638
808,457,1207,17671,6645
766,510,1208,17677,6650
746,533,1209,17691,6657
738,541,1210,17702,6661
733,545,1216,17767,6695
733,543,1221,17819,6724
731,541,1222,17833,6730
731,539,1223,17844,6734
732,536,1227,17887,6758
736,535,1228,17898,6764
741,535,1229,17910,6768
742,536,1230,17919,6774
738,528,1236,17986,6806
736,526,1237,17997,6812
734,525,1246,18104,6862
704,556,1262,18278,6951
689,563,1263,18291,6957
683,562,1264,18298,6964
680,559,1265,18312,6969
681,557,1266,18322,6973
678,559,1267,18336,6980
685,520,1270,18367,6997
693,488,1271,18377,7002
701,411,1272,18388,7007
698,326,1273,18399,7013
671,237,1274,18411,7019
671,199,1275,18422,7025
669,192,1276,18435,7030
672,199,1277,18443,7036
694,279,1278,18455,7042
713,365,1279,18470,7045
720,484,1280,18479,7052
724,528,1281,18491,7058
724,540,1282,18502,7062
743,547,1287,18558,7092
809,552,1288,18568,7096
906,651,1289,18579,7104
949,729,1290,18591,7107
996,764,1291,18601,7114
981,787,1292,18613,7120
873,777,1293,18622,7125
768,661,1294,18637,7131
706,603,1304,18741,7184
601,643,1305,18750,7192
571,701,1306,18764,7195
608,783,1307,18776,7200
655,869,1308,18789,7206
682,908,1309,18797,7213
698,921,1310,18809,7219
704,921,1311,18820,7223
716,919,1312,18829,7229
732,920,1313,18839,7235
736,920,1314,18851,7240
737,924,1315,18864,7244
725,913,1316,18876,7250
720,904,1317,18885,7256
718,900,1318,18898,7262
717,900,1319,18909,7267
716,900,1320,18918,7274
716,900,1321,18930,7279
716,901,1322,18943,7284
715,901,1323,18951,7289
703,895,1324,18966,7296
684,867,1325,18976,7300
625,732,1326,18985,7307
665,606,1327,18997,7312
681,560,1328,19007,7317
