Time Stamp (ms),qw,qx,qy,qz
300251,0.73175,0.316101,-0.227112,-0.559448
300290,0.647888,0.317383,-0.184692,-0.667419
300332,0.625366,0.2677,-0.162598,-0.714722
300371,0.616699,0.255798,-0.0985718,-0.737915
300414,0.624634,0.186584,-0.0766602,-0.754395
300454,0.629333,0.145569,-0.0888672,-0.75824
300493,0.639771,0.0919189,-0.079834,-0.75885
300534,0.637024,0.0352783,-0.0942993,-0.764282
300576,0.644592,0.0304565,-0.0933228,-0.75824
300616,0.695984,-0.00256348,-0.10553,-0.710266
300658,0.710571,-0.0726929,-0.133423,-0.687012
300698,0.66156,0.0548096,-0.132874,-0.735962
300738,0.609375,0.170532,-0.0663452,-0.771423
300778,0.61853,0.196594,-0.0648804,-0.757996
300819,0.601318,0.26886,-0.0873413,-0.747375
300858,0.546448,0.334167,-0.0405884,-0.766846
300900,0.567627,0.376343,-0.0349121,-0.731384
300940,0.620117,0.305603,-0.0439453,-0.721191
300981,0.681641,0.236572,-0.0535889,-0.690308
301021,0.717712,0.138184,-0.0476074,-0.680847
301062,0.71936,0.164734,-0.0530396,-0.672729
301103,0.738098,0.0736694,-0.0483398,-0.668945
301143,0.735474,0.0628662,-0.0761719,-0.670288
301184,0.775208,0.171265,-0.0628052,-0.604797
301225,0.818909,0.202576,-0.0556641,-0.534058
301267,0.772949,0.285767,-0.0245972,-0.565979
301307,0.778564,0.388794,-0.00494385,-0.492615
301347,0.77356,0.385925,-0.00421143,-0.502625
301387,0.753967,0.40741,-0.00604248,-0.51532
301428,0.717773,0.468628,0.0252686,-0.514343
301468,0.673096,0.513245,0.0487061,-0.530273
301508,0.699036,0.510742,0.0300293,-0.499573
301548,0.743958,0.43219,-0.0150146,-0.50946
301589,0.755249,0.405273,-0.0219727,-0.514709
301631,0.791443,0.33606,-0.0422974,-0.508789
301671,0.786011,0.32782,-0.0440063,-0.522217
301712,0.796021,0.264282,-0.0614014,-0.541077
301753,0.835205,0.190308,-0.0952759,-0.50708
301792,0.849976,0.171082,-0.105408,-0.487
301834,0.878662,0.143433,-0.103149,-0.443542
301875,0.882874,0.105713,-0.119141,-0.441772
301916,0.887268,0.183289,-0.110413,-0.408569
301956,0.900146,0.165405,-0.120972,-0.384399
301996,0.901917,0.103027,-0.179626,-0.379028
302036,0.905518,0.133728,-0.152832,-0.372559
302077,0.898376,0.0834961,-0.135193,-0.409485
302117,0.898804,0.156982,-0.0916748,-0.398804
302158,0.888794,0.235962,-0.0568237,-0.388794
302199,0.900574,0.200806,-0.10083,-0.372192
302239,0.904724,0.177612,-0.133118,-0.363647
302279,0.908752,0.144287,-0.128662,-0.369873
302321,0.904114,0.0822754,-0.148438,-0.392212
302361,0.901794,0.110474,-0.106201,-0.404175
302402,0.91156,0.0786133,-0.11908,-0.385559
302442,0.90332,0.0724487,-0.129761,-0.402405
302483,0.887695,0.141541,-0.0622559,-0.433716
302524,0.871399,0.247192,0.0119019,-0.423584
302565,0.846497,0.318054,0.0449219,-0.424561
302604,0.824097,0.368591,0.0620117,-0.425598
302646,0.827576,0.361267,0.0131226,-0.429382
302685,0.826843,0.392883,0.0131836,-0.402222
302725,0.857727,0.304138,-0.0362549,-0.412842
302766,0.850281,0.329102,-0.0668945,-0.405273
302806,0.86969,0.296143,-0.0614014,-0.390076
302848,0.891846,0.209534,-0.110779,-0.385254
302888,0.871094,0.230713,-0.119995,-0.416565
302929,0.8479,0.244812,-0.0878906,-0.461975
302970,0.843079,0.29657,-0.0688477,-0.443298
303011,0.829956,0.35614,-0.0183105,-0.429016
303052,0.84906,0.303223,-0.0318604,-0.431458
303092,0.859375,0.23407,-0.0562744,-0.451111
303132,0.856628,0.240234,-0.0655518,-0.451843
303173,0.846863,0.228394,-0.0422974,-0.478394
303214,0.850281,0.246948,0.000671387,-0.464783
303254,0.849609,0.241882,-0.0175781,-0.468384
303294,0.876587,0.175842,-0.0463867,-0.445557
303334,0.881714,0.124084,-0.0442505,-0.453003
303376,0.864929,0.121094,-0.0174561,-0.486755
303417,0.874329,0.071228,-0.0721436,-0.47467
303457,0.859314,0.0430298,-0.046875,-0.507507
303499,0.843201,0.0448608,-0.0768433,-0.530151
303537,0.790894,-0.0045166,-0.164307,-0.589417
303579,0.771851,0.0485229,-0.167908,-0.611267
303619,0.737488,0.134155,-0.176758,-0.637817
303660,0.679443,0.183105,-0.21582,-0.676941
303701,0.687378,0.254517,-0.224243,-0.642212
303740,0.726501,0.22937,-0.235962,-0.603271
303782,0.750549,0.215576,-0.20459,-0.590149
303822,0.809937,0.261658,-0.116089,-0.511902
303863,0.820618,0.325012,0.00817871,-0.46991
303903,0.81073,0.360535,0.0621948,-0.457092
303944,0.837524,0.344116,0.0304565,-0.42334
303984,0.880127,0.256775,-0.0250854,-0.398438
304024,0.91333,0.187134,-0.00628662,-0.361572
304066,0.934265,0.15918,0.0617676,-0.31311
304106,0.940308,0.12677,0.0859985,-0.303955
304149,0.964111,0.0508423,0.0596924,-0.25354
304187,0.974731,0.00927734,0.0673218,-0.212769
304227,0.957397,0.0022583,0.0941162,-0.273071
304269,0.93689,-0.010376,0.151367,-0.314941
304310,0.930664,-0.00189209,0.135132,-0.340027
304351,0.930054,0.0283203,0.128479,-0.343018
304390,0.915161,0.0806274,0.116577,-0.377319
304431,0.911194,0.141541,0.149109,-0.357117
304472,0.924133,0.128723,0.194885,-0.302429
304512,0.932007,0.101379,0.235229,-0.256409
304553,0.943604,0.0283203,0.234497,-0.232056
304593,0.949585,-0.0168457,0.207214,-0.23468
304635,0.950684,-0.0145874,0.179871,-0.252136
304674,0.950562,0.000305176,0.181702,-0.251953
304717,0.938599,0.0321045,0.205933,-0.274963
304755,0.931763,0.0531616,0.234131,-0.2724
304798,0.937012,0.0175171,0.197876,-0.287415
304836,0.945251,-0.0271606,0.135925,-0.295471
304877,0.955688,-0.0631104,0.0618896,-0.280762
304918,0.959106,-0.0494385,0.0369263,-0.276184
304960,0.965027,-0.0861816,-0.00616455,-0.24762
305000,0.96521,-0.132263,-0.00640869,-0.225525
305040,0.96582,-0.138062,0.00549316,-0.21936
305081,0.959412,-0.177551,-0.0158081,-0.218445
305122,0.965942,-0.156738,0.0109253,-0.205688
305161,0.962341,-0.167114,-0.0127563,-0.21405
305202,0.958008,-0.167114,-0.0437622,-0.228943
305242,0.950745,-0.200623,-0.0183716,-0.235596
305283,0.945129,-0.177185,-0.00756836,-0.274475
305323,0.940552,-0.21344,-0.0592041,-0.257385
305366,0.951843,-0.212524,-0.0391235,-0.21759
305404,0.961121,-0.151489,-0.00482178,-0.230713
305446,0.958252,-0.197266,-0.0426025,-0.202698
305486,0.962097,-0.193787,-0.0193481,-0.190979
305526,0.958313,-0.19165,0.00360107,-0.211731
305568,0.969849,-0.214783,0.0114136,-0.114624
305608,0.97583,-0.201599,0.0480957,-0.0692139
305649,0.980713,-0.163574,0.101501,0.0343628
305689,0.941223,-0.135864,0.222839,0.214478
305730,0.912415,-0.0835571,0.290955,0.275513
305770,0.891296,0.00549316,0.288818,0.349487
305810,0.889465,0.0997925,0.217896,0.389099
305851,0.87323,0.132507,0.205566,0.421448
305892,0.841919,0.122986,0.157104,0.501404
305932,0.837769,0.100891,0.220337,0.489319
305973,0.845276,0.0961304,0.194885,0.48822
306015,0.840393,0.105225,0.0668945,0.527405
306054,0.847534,0.111633,0.131165,0.502014
306096,0.848938,0.122559,0.152283,0.490967
306135,0.847168,0.114136,0.055603,0.515991
306176,0.854797,0.0792236,0.120789,0.498474
306219,0.851868,0.10907,0.0534058,0.509521
306257,0.862793,0.0818481,0.0445557,0.496887
306299,0.884583,0.0493164,0.132324,0.444519
306339,0.869263,0.0388794,0.104858,0.481506
306379,0.872131,0.0313721,0.0883179,0.480225
306419,0.883301,0.0442505,0.00671387,0.466614
306461,0.86377,0.0440063,0.119934,0.487366
306501,0.81488,0.0788574,0.274475,0.504395
306543,0.807922,0.0403442,0.345032,0.475952
306582,0.767944,0.0612793,0.395508,0.500061
306622,0.757202,0.098877,0.355469,0.539001
306664,0.78009,0.0795288,0.337952,0.520508
306705,0.847778,0.0736084,0.317139,0.418579
306745,0.932251,0.124023,0.22229,0.25708
306785,0.962036,0.166077,0.11377,0.184143
306825,0.96582,0.159241,0.0741577,0.190552
306867,0.973755,0.118408,0.0488281,0.188293
306907,0.987061,0.0917969,0.0259399,0.129028
306948,0.994934,0.0956421,0.0222168,0.0209351
306988,0.992371,0.0965576,-0.0206299,-0.0734253
307028,0.987305,0.0652466,-0.086853,-0.115662
307070,0.982666,0.0129395,-0.0814819,-0.166138
307109,0.971497,0.0463867,-0.0285645,-0.230652
307151,0.969788,0.1073,-0.0614014,-0.210266
307191,0.960449,0.148743,-0.0888062,-0.21814
307231,0.950439,0.182312,-0.041748,-0.24823
307272,0.955078,0.201599,0.0088501,-0.217041
307313,0.960266,0.192017,-0.0379639,-0.198975
307354,0.956421,0.154907,-0.119751,-0.216553
307394,0.95752,0.145691,-0.12207,-0.21698
307435,0.959717,0.131714,-0.106812,-0.223877
307474,0.962585,0.152466,-0.046814,-0.219116
307516,0.96344,0.16626,-0.0286255,-0.20813
307556,0.9646,0.159363,-0.0743408,-0.196533
307597,0.95697,0.179871,-0.111877,-0.198242
307636,0.955872,0.203369,-0.0956421,-0.189392
307677,0.948486,0.217896,-0.0890503,-0.212097
307718,0.929871,0.265564,-0.0917969,-0.23761
307760,0.930603,0.272278,-0.0760498,-0.232361
307799,0.924805,0.274353,-0.0866699,-0.248901
307841,0.916687,0.279968,-0.0986938,-0.267456
307881,0.908508,0.293213,-0.0744019,-0.288269
307921,0.898743,0.302734,-0.0703735,-0.309326
307963,0.896667,0.312805,-0.0888062,-0.300354
308003,0.90741,0.288879,-0.132446,-0.275085
308044,0.906128,0.279846,-0.143677,-0.282776
308084,0.891418,0.303162,-0.105835,-0.319702
308123,0.886841,0.30481,-0.130676,-0.321777
308165,0.893433,0.29126,-0.176208,-0.293152
308204,0.898499,0.28418,-0.195007,-0.271973
308246,0.899719,0.281189,-0.189636,-0.274841
308286,0.910217,0.280518,-0.186462,-0.240967
308327,0.91803,0.256836,-0.194031,-0.231567
308367,0.92395,0.221069,-0.196533,-0.242676
308408,0.930115,0.217102,-0.151306,-0.254761
308450,0.938171,0.190308,-0.153687,-0.244873
308490,0.93335,0.195801,-0.141602,-0.265564
308530,0.937073,0.196655,-0.128357,-0.258423
308570,0.938843,0.171082,-0.152405,-0.25708
308612,0.935852,0.167847,-0.124451,-0.283691
308652,0.94043,0.147095,-0.127014,-0.278931
308693,0.947571,0.0930176,-0.141907,-0.270752
308734,0.950928,0.088623,-0.119995,-0.271179
308773,0.947998,0.0859985,-0.135559,-0.274902
308814,0.95166,0.0783691,-0.127441,-0.268188
308854,0.946045,0.132019,-0.100403,-0.278381
308895,0.952087,0.132568,-0.0809937,-0.263489
308936,0.953979,0.0620117,-0.124084,-0.265869
308976,0.953247,0.0584106,-0.115845,-0.272949
309018,0.947693,0.114929,-0.086792,-0.284912
309058,0.951111,0.140991,-0.0671387,-0.266541
309099,0.94812,0.179565,-0.0636597,-0.254517
309140,0.953491,0.153809,-0.0925903,-0.242126
309179,0.941895,0.174561,-0.112976,-0.263855
309220,0.931824,0.193298,-0.0999756,-0.290344
309261,0.938232,0.166626,-0.114136,-0.280823
309302,0.930176,0.184204,-0.10675,-0.299133
309342,0.920776,0.214966,-0.11322,-0.305176
309383,0.925903,0.205811,-0.136169,-0.286133
309422,0.929199,0.208923,-0.148621,-0.266235
309464,0.932007,0.205261,-0.145203,-0.261047
309504,0.931763,0.220459,-0.115417,-0.264526
309545,0.93573,0.213562,-0.114197,-0.25647
309586,0.934082,0.193237,-0.130615,-0.270386
309625,0.931335,0.205017,-0.136658,-0.268188
309666,0.935425,0.18573,-0.141479,-0.265381
309708,0.932312,0.215942,-0.12146,-0.263367
309749,0.932434,0.212097,-0.127258,-0.263428
309789,0.936096,0.19165,-0.137146,-0.26123
309828,0.941528,0.191772,-0.133423,-0.242859
309870,0.944031,0.171204,-0.133545,-0.248291
309910,0.9422,0.163818,-0.125793,-0.263855
309951,0.945374,0.162292,-0.133606,-0.249146
309991,0.947998,0.125122,-0.151367,-0.250427
310032,0.942566,0.146545,-0.127258,-0.271729
310071,0.947693,0.129333,-0.126831,-0.262756
310113,0.952454,0.0748901,-0.146057,-0.256592
310154,0.950317,0.0737305,-0.133606,-0.271362
310195,0.947083,0.11676,-0.117859,-0.274841
310236,0.947205,0.133362,-0.109863,-0.269958
310275,0.945557,0.155029,-0.0993042,-0.268494
310317,0.944763,0.162292,-0.0978394,-0.267456
310357,0.946045,0.152405,-0.105042,-0.26593
310398,0.941589,0.160645,-0.0932617,-0.280945
310439,0.933655,0.184998,-0.0888062,-0.293579
310479,0.936279,0.163696,-0.107239,-0.291626
310519,0.934631,0.169434,-0.11377,-0.29126
310560,0.933289,0.170837,-0.119202,-0.29248
310600,0.931824,0.200623,-0.107483,-0.282715
310640,0.929443,0.218811,-0.110901,-0.275696
310682,0.933777,0.194458,-0.123596,-0.273804
310722,0.932312,0.192932,-0.137207,-0.273315
310762,0.931641,0.198486,-0.138,-0.271301
310804,0.933105,0.20343,-0.126221,-0.268372
310844,0.941345,0.201111,-0.123352,-0.241211
310885,0.953796,0.151062,-0.158081,-0.205994
310924,0.955261,0.0537109,-0.201721,-0.209473
310966,0.956543,-0.00384521,-0.216492,-0.195313
311006,0.961548,-0.00817871,-0.199463,-0.18866
311048,0.969666,0.000976563,-0.180664,-0.16449
311088,0.975403,0.00695801,-0.153015,-0.158691
311128,0.981262,-0.0214233,-0.136292,-0.13446
311168,0.97998,-0.0780029,-0.164368,-0.0806885
311208,0.976501,-0.0755005,-0.183289,-0.0844727
311250,0.978271,-0.0844727,-0.165222,-0.0924072
311289,0.976379,-0.130981,-0.152527,-0.0794678
311331,0.987183,-0.112427,-0.0912476,-0.0668945
311371,0.988892,-0.0889893,-0.0565796,-0.104797
311412,0.979614,-0.10675,-0.092041,-0.14325
311453,0.972717,-0.136353,-0.129456,-0.135681
311493,0.970825,-0.119568,-0.143188,-0.150696
311535,0.965515,-0.0543823,-0.119263,-0.224915
311574,0.965149,-0.0302734,-0.125549,-0.227722
311615,0.961243,-0.0261841,-0.15332,-0.227722
311657,0.959412,0.0507813,-0.127563,-0.246338
311696,0.930115,0.117737,-0.161865,-0.308044
311737,0.928894,0.135498,-0.214233,-0.270081
311777,0.946106,0.107117,-0.238831,-0.190552
311818,0.94696,0.045166,-0.245239,-0.202698
311857,0.94519,0.0170288,-0.248962,-0.210571
311900,0.960876,-0.00445557,-0.215149,-0.174316
311939,0.962341,-0.0153809,-0.210693,-0.171204
311981,0.973328,-0.010437,-0.160278,-0.16394
312020,0.978699,0.00360107,-0.117249,-0.168579
312062,0.980286,0.0234985,-0.0993652,-0.169312
312102,0.978271,-0.000854492,-0.121094,-0.168152
312143,0.975891,-0.0224609,-0.13855,-0.167236
312184,0.977478,-0.0212402,-0.130493,-0.164368
312223,0.982544,-0.00805664,-0.123657,-0.138855
312265,0.991028,-0.00415039,-0.0810547,-0.10614
312305,0.990112,-0.026062,-0.0741577,-0.116028
312346,0.989075,-0.0117188,-0.0722656,-0.128052
312386,0.986877,0.0203247,-0.0518188,-0.151733
312426,0.98822,0.0154419,-0.0452271,-0.145447
312467,0.988342,-0.0198364,-0.0578003,-0.139587
312506,0.985901,-0.0282593,-0.0610962,-0.153198
312549,0.980103,-0.0560913,-0.101501,-0.161194
312589,0.978455,-0.0418091,-0.106384,-0.171997
312630,0.974548,-0.0498047,-0.134338,-0.172485
312670,0.963745,-0.0700073,-0.194214,-0.169067
312710,0.967651,-0.038269,-0.182434,-0.170044
312752,0.968201,-0.0288086,-0.18335,-0.167542
312791,0.97229,0.013916,-0.163635,-0.166382
312833,0.970215,-0.00421143,-0.174011,-0.168335
312872,0.969116,-0.000244141,-0.17749,-0.171143
312914,0.973938,0.0112305,-0.149414,-0.170227
312955,0.967468,-0.0132446,-0.1828,-0.174316
312996,0.969177,-0.0142212,-0.172302,-0.175354
313035,0.96991,-0.00842285,-0.177551,-0.166443
313075,0.97467,0.0209351,-0.157715,-0.157104
313117,0.979187,0.0317383,-0.131958,-0.15094
313157,0.977661,0.0411987,-0.135498,-0.155334
313198,0.979309,0.0584717,-0.115601,-0.155396
313239,0.975952,0.0267944,-0.149963,-0.155762
313280,0.975952,0.0159912,-0.146912,-0.160156
313319,0.975403,0.00244141,-0.147583,-0.163818
313360,0.96875,-0.0257568,-0.181335,-0.167175
313401,0.970764,-0.022644,-0.166077,-0.171936
313441,0.968384,-0.0214233,-0.177795,-0.173828
313483,0.965881,0.0111694,-0.181763,-0.184021
313522,0.968201,0.0322876,-0.172729,-0.178101
313564,0.964661,0.0336304,-0.194458,-0.174683
313603,0.96283,0.050293,-0.197632,-0.177063
313644,0.965637,0.0704956,-0.176453,-0.177185
313684,0.966248,0.09021,-0.15802,-0.182556
313725,0.969543,0.0808105,-0.15094,-0.175049
313767,0.964478,0.041687,-0.190613,-0.178101
313806,0.973145,0.0480957,-0.162537,-0.155823
313848,0.977417,0.0463867,-0.142761,-0.148865
313888,0.976868,0.0570679,-0.141113,-0.150085
313929,0.980835,0.0682983,-0.117249,-0.139771
313969,0.979309,0.0608521,-0.128845,-0.143616
314009,0.976257,0.0527954,-0.145569,-0.151306
314052,0.977112,0.0953369,-0.117676,-0.149475
314091,0.975769,0.0966187,-0.115784,-0.158752
314132,0.971558,0.050293,-0.15918,-0.167969
314171,0.971863,0.0410767,-0.152039,-0.175171
314212,0.96344,0.0275269,-0.196411,-0.180237
314254,0.964783,0.017395,-0.204529,-0.164673
314293,0.968445,0.0150757,-0.183533,-0.167908
314334,0.94043,0.0466919,-0.213684,-0.260376
314374,0.907898,0.113342,-0.248047,-0.318359
314415,0.893127,0.149414,-0.277161,-0.321167
314455,0.876465,0.122131,-0.331848,-0.326782
314498,0.867126,0.0838013,-0.356689,-0.337463
314538,0.858826,0.0527344,-0.362122,-0.358398
314579,0.84137,0.0291748,-0.385864,-0.377319
314618,0.838074,0.09375,-0.371033,-0.388794
314659,0.805054,0.210876,-0.352234,-0.428162
314700,0.80188,0.26355,-0.369324,-0.388794
314740,0.806152,0.225647,-0.416138,-0.355042
314782,0.816223,0.174255,-0.44873,-0.319458
314821,0.821167,0.115051,-0.467957,-0.305725
314861,0.820068,0.0858765,-0.472717,-0.310791
314902,0.82959,0.126038,-0.430847,-0.332031
314943,0.826599,0.15509,-0.420898,-0.339905
314984,0.835144,0.201111,-0.411499,-0.304626
315025,0.835693,0.231567,-0.40979,-0.282898
315065,0.813538,0.234253,-0.449341,-0.285278
315106,0.784607,0.264038,-0.468323,-0.308777
315147,0.793701,0.313782,-0.429138,-0.295715
315187,0.822632,0.321106,-0.394165,-0.254639
315228,0.836121,0.302246,-0.399414,-0.223633
315268,0.822266,0.309937,-0.387207,-0.279175
315307,0.810303,0.251648,-0.422974,-0.318176
315350,0.811035,0.257568,-0.423157,-0.311218
315389,0.82605,0.236572,-0.42627,-0.282837
315430,0.846313,0.239258,-0.416931,-0.22937
315470,0.859924,0.245361,-0.381653,-0.233948
315511,0.861511,0.188843,-0.400879,-0.247803
315551,0.870911,0.209229,-0.38031,-0.230469
315592,0.867859,0.253845,-0.337341,-0.261841
315634,0.864685,0.279968,-0.329468,-0.255676
315674,0.867126,0.255188,-0.354248,-0.239807
315715,0.861877,0.215332,-0.380432,-0.256958
315754,0.852905,0.230347,-0.387817,-0.262878
315796,0.844238,0.162292,-0.421082,-0.289124
315836,0.821533,0.0462036,-0.479126,-0.305664
315876,0.845032,0.0429688,-0.446594,-0.290833
315917,0.869324,0.0626221,-0.410522,-0.268005
315957,0.863586,0.0228882,-0.434387,-0.254944
315999,0.870789,0.0411377,-0.407837,-0.271423
316038,0.850708,0.0490723,-0.391602,-0.347107
316079,0.838562,-0.010498,-0.425781,-0.339661
316120,0.866638,-0.0473633,-0.423401,-0.259766
316160,0.908936,-0.036499,-0.366089,-0.196289
316201,0.916687,-0.0302124,-0.34967,-0.191162
316242,0.912292,-0.0500488,-0.34082,-0.221436
316284,0.91394,-0.0629883,-0.319092,-0.242859
316324,0.919434,-0.0386963,-0.296875,-0.255005
316364,0.914368,-0.0643921,-0.327332,-0.229431
316404,0.895386,-0.107788,-0.374268,-0.21582
316446,0.890991,-0.106384,-0.373352,-0.235535
316486,0.860291,-0.192383,-0.407593,-0.23822
316526,0.835205,-0.24231,-0.430481,-0.241699
316567,0.861511,-0.299011,-0.373596,-0.169739
316607,0.828125,-0.366943,-0.398743,-0.143677
316648,0.867371,-0.363342,-0.333496,-0.0665894
316688,0.881958,-0.396973,-0.239075,0.0861816
316728,0.865051,-0.443115,-0.209167,0.107544
316769,0.88446,-0.418274,-0.169861,0.117859
316809,0.890015,-0.403625,-0.175537,0.118958
316850,0.907959,-0.37085,-0.123291,0.151123
316892,0.881287,-0.331543,-0.0273438,0.335632
316934,0.862793,-0.250244,0.0349121,0.437866
316973,0.783875,-0.150085,0.181885,0.574402
317013,0.757385,-0.10083,0.279846,0.581299
317054,0.742249,-0.0739746,0.316284,0.586182
317095,0.715515,-0.0509033,0.327759,0.614868
317135,0.71875,-0.067627,0.332458,0.606812
317175,0.716431,-0.0578613,0.332703,0.610474
317217,0.727417,-0.0475464,0.306702,0.612
317256,0.714661,-0.0512695,0.325684,0.616882
317298,0.707153,-0.0389404,0.29425,0.641785
317337,0.690796,-0.0315552,0.261902,0.673157
317378,0.64856,-0.0580444,0.313599,0.691101
317418,0.654297,-0.103577,0.346069,0.664368
317459,0.653687,-0.0955811,0.33252,0.673035
317500,0.646179,-0.0760498,0.270813,0.709412
317541,0.629456,-0.0456543,0.157959,0.75946
317582,0.616333,-0.0765381,0.173157,0.764404
317623,0.621826,-0.0549927,0.102661,0.774414
317662,0.616394,-0.0787354,0.0453491,0.782166
317703,0.646729,-0.0979614,0.101196,0.749573
317745,0.668762,-0.0812988,0.158325,0.721863
317784,0.676453,-0.0106812,0.083313,0.731689
317824,0.704956,0.0109253,0.0604248,0.706604
317865,0.695618,0.0297241,0.010437,0.717712
317906,0.71051,0.0245972,-0.0187378,0.703003
317947,0.749146,-0.0112915,0.083252,0.657043
317987,0.73877,0.0203857,0.102966,0.66571
318028,0.731262,0.039917,0.0852661,0.675598
318069,0.776184,0.0529785,0.0189209,0.627991
318108,0.785522,0.0719604,-0.0638428,0.611328
318149,0.807373,0.0651855,-0.0161133,0.586182
318190,0.82428,0.0529785,-0.0201416,0.563293
318232,0.818665,0.00927734,0.0055542,0.574158
318272,0.740295,0.0168457,0.0403442,0.670837
318312,0.603394,-0.00238037,-0.0303955,0.796875
318352,0.544373,-0.036438,-0.0476685,0.836731
318394,0.483459,-0.046875,-0.13446,0.863708
318433,0.509949,-0.0604248,-0.175781,0.839905
318474,0.507141,-0.0274658,-0.273743,0.816772
